topic_id,topic_weight,Year,DOI,Title
13,0.14175896813025035,2023,10.1177/21695067231193678,ChatGPT as the Ultimate Travel Buddy or Research Assistant: A Study on Perceived Attitudes and Usability
7,0.06660013845678472,2023,10.1007/s10209-022-00913-8,User acceptance on content optimization algorithms: predicting filter bubbles in conversational AI services
4,0.036523472556871606,2022,10.1007/s10489-022-03288-8,Intention model based multi-round dialogue strategies for conversational AI bots
3,0.08197820732368008,2023,10.1109/IV60283.2023.00045,Boulez: A Chatbot-Based Federated Learning System for Distance Learning
10,0.13504139114314592,2021,10.1145/3411763.3451735,Do You Feel Special When an AI Doctor Remembers You? Individuation Effects of AI vs. Human Doctors on User Experience
4,0.0327313020945682,2022,,Constrained Policy Optimization for Controlled Contextual Bandit Exploration
11,0.029791650615828277,2024,10.1109/ICBASE63199.2024.10762240,CA-BERT: Leveraging Context Awareness for Enhanced Multi-Turn Chat Interaction
4,0.0964784555078813,2023,10.1007/978-3-031-47243-5_22,AIDA-Bot 2.0: Enhancing Conversational Agents with Knowledge Graphs for Analysing the Research Landscape
3,0.18589492401285446,2023,10.59865/ABACJ.2023.55,THE DEVELOPMENT OF CHATBOT PROVIDED REGISTRATION INFORMATION SERVICES FOR STUDENTS IN DISTANCE LEARNING
0,0.027991268025320124,2023,,VideolandGPT: A User Study on a Conversational Recommender System
4,0.053678523762841907,2023,10.3991/ijim.v17i15.40315,SMART Chatbots in the E-learning Domain: A Systematic Literature Review
0,0.026601422874771456,2022,10.1109/ACCC58361.2022.00021,Weather China: A 5G RCS Solution for Meteorological Service
1,0.13149926958156302,2023,10.2196/47217,Evaluation of the Current State of Chatbots for Digital Health: Scoping Review
0,0.01628639682391403,2021,10.1145/3462204.3481756,Exploring Users' Preferences for Chatbot's Guidance Type and Timing
11,0.08682309355145482,2023,10.1007/978-3-031-27199-1_17,UX Design Workshop for Building Relationships Between Humans and Intelligent Objects Using ‘T + e = B’ Toolkit
7,0.071587049633086,2022,10.3233/FAIA220356,An Ethical Conversational Agent to Respectfully Conduct In-Game Surveys
0,0.019118136966409797,2023,10.1145/3604915.3608858,Initiative transfer in conversational recommender systems
0,0.03490155977978116,2023,10.1109/ICEMCE57940.2023.10434233,Chatbot: A Voice Based Virtual Assistant
4,0.035096373793116455,2021,10.3390/s21144771,Conversation‐based information delivery method for facility management
13,0.12294330000100749,2023,10.1007/s00779-023-01731-2,Ciao AI: the Italian adaptation and validation of the Chatbot Usability Scale
10,0.1829752317752647,2022,10.2196/32939,Perceptions and Needs of Artificial Intelligence in Health Care to Increase Adoption: Scoping Review
13,0.029898745764687554,2023,,Improving Citizen Inclusivity through Conversational AI. The PROTECT Approach
8,0.14670017028911417,2023,10.1145/3586182.3615780,Demonstration of A Figma Plugin to Simulate A Large-Scale Network for Prototyping Social Systems
2,0.05314901615464826,2024,10.1007/978-981-99-7339-2_49,A Visual-Based Energy Efficient Chatbot: Relationship between Sentiment Analysis and Customer Satisfaction
5,0.08074688808220606,2021,10.1109/RO-MAN50785.2021.9515528,"Effect of polite triggers in chatbot conversations on user experience across gender, age, and personality"
10,0.09473892687729095,2021,10.1109/SEGAH52098.2021.9551895,Chase Away the Virus: A Character-Based Chatbot for COVID-19
11,0.0481518883826173,2023,10.1109/I2CT57861.2023.10126161,Automatic Text Summarization for Conversational Chatbot
3,0.05081649358012642,2023,10.1145/3615335.3623035,Evaluating ChatGPT: Generative AI in UX Design and Web Development Pedagogy
13,0.05688270935344516,2023,10.1145/3544549.3585664,"""Begin with the End in Mind"": Incorporating UX Evaluation Metrics into Design Materials of Participatory Design"
3,0.1477220380946789,2023,,"12th International Conference on Design, User Experience, and Usability, DUXU 2023"
8,0.1749541731273604,2023,10.1007/978-3-031-24687-6_72,"Toward a Theoretical Model of Branded Chatbot Adoption, a Bibliometric and Machine Learning Perspective: An Abstract"
1,0.23766332562113754,2023,10.2196/44838,An Overview of Chatbot-Based Mobile Mental Health Apps: Insights From App Description and User Reviews
0,0.031117220542253597,2023,10.1145/3594739.3610760,Understanding Mobile Information Needs and Behaviours
0,0.04397801580290824,2023,10.1145/3565066.3608691,Ethical Awareness of UXers in the Loop: Ethical Issues in the Uxer-AI Collaboration Process from a UX Perspective
8,0.07541665165220598,2021,10.4018/JGIM.20210701.oa10,The Impact of Artificial Intelligence on Branding: A Bibliometric Analysis (1982-2019)
8,0.12939253366663003,2023,10.1016/j.invent.2023.100668,"A chatbot-delivered intervention for optimizing social media use and reducing perceived isolation among rural-living LGBTQ+ youth: Development, acceptability, usability, satisfaction, and utility"
4,0.09435137245686202,2023,10.1007/978-3-031-44725-9_10,Enhanced Campus Information Query System based on ChatGPT Interface and Local Content Database
8,0.04373635829357029,2024,10.1080/23311975.2024.2419482,Invigorating continuance intention among users of AI chatbots in the banking industry: an empirical study from Tanzania
12,0.16258940709878025,2023,10.1108/JRIM-03-2022-0089,Birds of a feather flock together: matched personality effects of product recommendation chatbots and users
7,0.0916426853291787,2023,10.1007/978-3-031-42283-6_15,Beyond Browser Online Shopping: Experience Attitude Towards Online 3D Shopping with Conversational Agents
0,0.061634866646100586,2023,10.1109/CoNTESA61248.2023.10384889,DesignSystemsJS - Building a Design Systems API for aiding standardization and AI integration
2,0.0832532433994727,2021,10.1007/978-3-030-73100-7_40,From What Is Promised to What Is Experienced with Intelligent Bots
4,0.04863457558404238,2023,10.1145/3604915.3608885,User-Centric Conversational Recommendation: Adapting the Need of User with Large Language Models
6,0.07084820831567394,2023,,"15th International Conference on Ubiquitous Computing and Ambient Intelligence, UCAmI 2023"
6,0.2595620337868664,2023,10.1109/ISMAR59233.2023.00090,Free-form Conversation with Human and Symbolic Avatars in Mixed Reality
13,0.0706367001650854,2023,10.1080/10447318.2022.2108658,Investigating the Influence of Different Factors on the UX Evaluation of a Mobile Application
10,0.16430665211405043,2023,10.1109/ICACCTech61146.2023.00016,Possibilities and Pitfalls of Generative Pre-Trained Transformers in Healthcare
4,0.05787512799346616,2022,,"12th International Workshop on Spoken Dialogue System Technology, IWSDS 2021"
2,0.19951509573686946,2021,10.1007/978-3-030-68288-0_14,Understanding the User Experience of Customer Service Chatbots: What Can We Learn from Customer Satisfaction Surveys?
0,0.0574982756018142,2023,,ChatGPT in Software Development: Methods and Cross-Domain Applications
3,0.05244998167638877,2023,10.1109/WAIE60568.2023.00009,Fostering Growth: A Micro-Learning Chatbot for Classroom Research Knowledge Acquisition Among In-Service Teachers
1,0.0822341035057137,2022,10.1145/3560470.3560477,Design and Evaluation of a Prototype 'HiBaby' for Pregnancy Assistance
13,0.029989624985696507,2021,10.1145/3411764.3445569,Designing efective interview chatbots: Automatic chatbot profiling and design suggestion generation for chatbot debugging
10,0.06472551459845396,2022,10.2196/35903,User Experience of COVID-19 Chatbots: Scoping Review
11,0.12562627337197815,2023,10.1109/ACCESS.2023.3315609,Moth Flame Optimization With Hybrid Deep Learning Based Sentiment Classification Toward ChatGPT on Twitter
5,0.28251574884618336,2023,10.1109/SWC57546.2023.10448684,A Natural Semantic Task Understanding and Scheduling System for Crowd Robots
7,0.03467722468074095,2021,10.1145/3469595.3469633,Examining User Preference for Agreeableness in Chatbots
0,0.01926187880659147,2023,10.1145/3603163.3609031,ContextBot: Improving Response Consistency in Crowd-Powered Conversational Systems for Affective Support Tasks
0,0.034243085056407066,2023,10.18653/v1/2023.findings-emnlp.648,Are Personalized Stochastic Parrots More Dangerous? Evaluating Persona Biases in Dialogue Systems
10,0.04159448658797273,2023,,Towards Hybrid Dialog Management Strategies for a Health Coach Chatbot
0,0.017492990060540146,2022,10.1007/978-3-031-23092-9_27,Farmright – A Crop Recommendation System
3,0.11595232834989207,2023,10.29333/ejmste/13272,ChatGPT: A revolutionary tool for teaching and learning mathematics
8,0.09947890333498143,2023,10.1007/978-3-031-44067-0_11,Closing the Loop: Testing ChatGPT to Generate Model Explanations to Improve Human Labelling of Sponsored Content on Social Media
0,0.03157474909759819,2021,,Creative PenPal: A Virtual Embodied Conversational AI Agent to Improve User Engagement and Collaborative Experience in Human-AI Co-Creative Design Ideation
6,0.05640317961447901,2023,10.1007/978-3-031-28993-4_16,User Experience of a Conversational User Interface in a Museum
2,0.12282510712541807,2023,10.1007/978-3-031-14961-0_9,The Role of Artificial Intelligence in Interactive Marketing: Improving Customer-Brand Relationship
0,0.02788877527372843,2023,10.18653/v1/2023.emnlp-industry.5,Gatekeeper to save COGS and improve efficiency of Text Prediction
10,0.05765271366191429,2022,10.1109/STAR53492.2022.9859599,Towards Continuous Professional Monitoring of Health Status Based on Energetic Balancing
3,0.16357722705988942,2021,10.1145/3430263.3452431,Implementing an accessible conversational user interface: Applying feedback from university students and disability support advisors
3,0.11301135880724236,2021,10.2196/27965,Engagement and effectiveness of a healthy-coping intervention via chatbot for university students during the COVID-19 pandemic: Mixed methods proof-of-concept study
3,0.05409187321363855,2023,10.1109/CSCE60160.2023.00180,Exploring the User Experience and the Role of ChatGPT in the Academic Writing Process
3,0.10284096544469025,2024,,"Effectiveness of the design of a gamified Voice-Assisted Chatbot system in aiding modelling, and in personalizing guidance for learning basic OOP"
2,0.02889355872081088,2022,10.1145/3511808.3557199,FinBot: A Memory-Augmented Intelligent Financial Assistant
0,0.02303995778482992,2022,10.1145/3491101.3519668,Exploring the Effects of Interactive Dialogue in Improving User Control for Explainable Online Symptom Checkers
3,0.2386356148534051,2023,,Thinking with Robots: Exploring User Adoption and Experience of Generative Adversarial Networks (GANs)
10,0.10075714524187929,2023,10.1145/3589959,Beyond Self-diagnosis: How a Chatbot-based Symptom Checker Should Respond
10,0.13036592220446336,2023,10.1016/j.procs.2023.01.411,GISSA intelligent chatbot experience - How effective was the interaction between pregnant women and a chatbot during the COVID-19 pandemic?
6,0.11865665448986358,2023,10.1145/3586182.3615814,EyeClick:A Robust Two-Step Eye-Hand Interaction for Text Entry in Augmented Reality Glasses
0,0.04950275163956932,2023,10.3847/1538-4365/acdee1,A Data Science Platform to Enable Time-domain Astronomy
12,0.10315073373289457,2023,10.3390/electronics12163535,Measuring the Impact of ChatGPT on Fostering Concept Generation in Innovative Product Design
12,0.16672654871967477,2023,10.1007/978-3-031-36258-3_11,Intelligent Chatbots for Electronic Commerce: A Customer Perspective
4,0.04652022119354226,2024,10.14569/IJACSA.2024.0150485,Strengthening Sentence Similarity Identification Through OpenAI Embeddings and Deep Learning
8,0.058247985085665144,2023,,"Proceedings of the 13th International Conference on Advances, in Information Technology, IAIT 2023"
13,0.038392781105609924,2022,10.3390/fi14110343,Integrating Chatbot Media Automations in Professional Journalism: An Evaluation Framework
10,0.09978903694563167,2023,10.3390/healthcare11182532,Empowering Preventive Care with GECA Chatbot
7,0.09564988418098673,2023,10.1109/DISA59116.2023.10308922,Enhancing Reliability and User Experience in Conversational Agents
6,0.02463900826896766,2022,,"Proceedings of the 4th International Conference on Conversational User Interfaces, CUI 2022"
4,0.05018244988120457,2023,10.1145/3581641.3584042,Lessons Learned from Designing and Evaluating CLAICA: A Continuously Learning AI Cognitive Assistant
6,0.1406132614322917,2023,10.1109/ISMAR-Adjunct60411.2023.00027,PSA: A Cross-Platform Framework for Situated Analytics in MR and VR
5,0.1578076228486025,2023,10.1145/3623809.3623976,Why is my Agent so Slow? Deploying Human-Like Conversational Turn-Taking
8,0.1256644890741913,2023,10.3390/computers12040077,"Long-Term Effects of Perceived Friendship with Intelligent Voice Assistants on Usage Behavior, User Experience, and Social Perceptions"
12,0.20240951395036447,2023,10.1109/ICAST59062.2023.10454907,Transfer Learning-Based Recommendation System
11,0.028607288914356634,2023,10.1109/CSET58993.2023.10346678,Text Classification Using N-Grams for Providing Effective Response in Chatbot
8,0.07091783284391354,2022,10.1177/1461444821993801,The perception of humanness in conversational journalism: An algorithmic information-processing perspective
2,0.038317538847440574,2022,10.17576/apjitm-2022-1101-09,USERS' EXPERIENCE ON AIRLINE CHATBOTS
8,0.11438476899931371,2023,10.1109/CDICS61497.2023.00022,Evaluating the Acceptance of Enhanced Generative AI Services
3,0.0951450101587739,2023,10.1109/IDCIoT56793.2023.10053457,Designing an Interactive Chatbot for Educational Assistance using Rasa Framework
8,0.06173324051006187,2022,10.1145/3487193,Chatbots Language Design: The Influence of Language Variation on User Experience with Tourist Assistant Chatbots
4,0.15509056762828877,2023,10.1007/978-3-031-26422-1_46,Cage: A Hybrid Framework for Closed-Domain Conversational Agents
10,0.07768204032846089,2023,10.1109/ICNWC57852.2023.10127352,Swasthify : Health as a Service
0,0.03273516647366499,2023,10.55549/epstem.1374905,Direct Labor Market Effects of Artificial Intelligence Assisted Applications Based on the Opinions of Illustrators and Company Managers: Hungarian Case Study
6,0.1427798930625856,2023,10.1109/IES59143.2023.10242458,Immersive Spaces for Creativity: Smart Working Environments
2,0.030112284281388128,2023,10.3390/vehicles5040076,Analysis of Language-Model-Powered Chatbots for Query Resolution in PDF-Based Automotive Manuals
5,0.09401379932909938,2022,10.17705/1jais.00724,On the Design of and Interaction with Conversational Agents: An Organizing and Assessing Review of Human-Computer Interaction Research
6,0.0474957005858564,2024,10.1007/978-3-031-62110-9_26,CogXR: An AI/XR Powered Graphic Tool Enhancing Human Rationality
7,0.027038164387447033,2022,10.1109/NICS56915.2022.10013395,A Human-like Interactive Chatbot Framework for Vietnamese Banking Domain
7,0.06330962879630009,2021,10.1007/978-3-030-90525-5_22,Migratable AI : Investigating Users’ Affect on Identity and Information Migration of a Conversational AI Agent
6,0.03281208725799051,2022,10.1109/ICRTCST54752.2022.9782047,Exploring the viability of Conversational AI for Non-Playable Characters: A comprehensive survey
0,0.04306982584940194,2023,10.1145/3583780.3615314,The First Workshop on Personalized Generative AI @ CIKM 2023: Personalization Meets Large Language Models
8,0.033075965720512294,2023,10.13366/j.dik.2023.04.111,"The Features, Theoretical Framework and Research Prospects of AI-enabled Surrogate Information Searching: A Sociotechnical System Paradigm; [社会技术系统范式下AI 赋能的替代信息搜索：特征、理论框架与研究展望]"
6,0.09069651360593646,2022,10.3233/FAIA220215,What Would You Like to Visit Next? Using a Knowledge-Graph Driven Museum Guide in a Virtual Exhibition
6,0.09273870288119129,2023,10.1145/3586182.3616697,Using Personal Situated Analytics (PSA) to Interpret Recorded Meetings
13,0.10901712783977795,2023,10.2196/43135,Evaluating User Experience With a Chatbot Designed as a Public Health Response to the COVID-19 Pandemic in Brazil: Mixed Methods Study
2,0.0954689148289609,2023,10.4018/978-1-6684-9324-3.ch005,How Artificial Intelligence (AI) is transforming the user experience in digital marketing
0,0.013684230612060626,2022,10.1007/s10606-022-09429-4,"The March of Chatbots into Recruitment: Recruiters’ Experiences, Expectations, and Design Opportunities"
8,0.12160791486093185,2024,10.2196/49714,"The SoCAP (Social Communication, Affiliation, and Presence) Taxonomy of Social Features: Scoping Review of Commercially Available eHealth Apps"
8,0.032156227604214105,2023,10.1007/978-3-031-40113-8_17,Key Principles Pertinent to User Experience Design for Conversational User Interfaces: A Conceptual Learning Model
8,0.04850469341724664,2023,10.1177/02663821231189344,Unleashing the potential of chatbots in business: A bibliometric analysis
1,0.10413323832758274,2023,10.3389/fpubh.2023.1185702,"Can digital health researchers make a difference during the pandemic? Results of the single-arm, chatbot-led Elena+: Care for COVID-19 interventional study"
13,0.03972085524952572,2021,10.2196/30169,"A chatbot to engage parents of preterm and term infants on parental stress, parental sleep, and infant feeding: Usability and feasibility study"
10,0.05048844513322592,2022,10.1145/3491102.3501886,Examining AI Methods for Micro-Coaching Dialogs
2,0.058081697501620067,2022,10.1109/ICAC57685.2022.10025117,Smart Advertising Based on Customer Preferences and Manage the Supermarket
8,0.031292862528732444,2022,10.1080/10447318.2022.2116414,Enhancing User’s Self-Disclosure through Chatbot’s Co-Activity and Conversation Atmosphere Visualization
8,0.04343791207004875,2023,10.1016/j.procs.2023.08.117,Research on the impact of trends related to ChatGPT
10,0.11628767923141493,2023,10.1109/BHI58575.2023.10313481,Transforming Adolescent Healthcare in Rwanda: Sustainable and Scalable Features in Digital Health
3,0.09279300727137384,2022,10.1007/978-3-030-90677-1_38,AI-Based Multilingual Interactive Exam Preparation
10,0.0829574712838517,2019,10.1177/2055207619871808,Acceptability of artificial intelligence (AI)-led chatbot services in healthcare: A mixed-methods study
7,0.026722118809585544,2019,10.1145/3290605.3300484,Resilient chatbots: Repair strategy preferences for conversational breakdowns
8,0.11824610644874783,2017,,An empathic agent that alleviates stress by providing support via social media
7,0.03263302334470306,2018,10.1145/3278721.3278790,Nurturing the Companion ChatBot
0,0.03008352990066264,2018,10.1007/978-3-319-91803-7_31,The role of dialogue user data in the information interaction design of conversational systems
13,0.0899911021938288,2021,,"Human Computer Interaction thematic area of the 23rd International Conference on Human-Computer Interaction, HCII 2021"
8,0.10735630984775137,2020,10.2196/16235,User experiences of social support from companion chatbots in everyday contexts: Thematic analysis
3,0.11522241167774532,2017,,"12th Latin American Conference on Learning Objects and Technologies, LACLO 2017"
1,0.1704880441631713,2021,10.1109/TETC.2020.2974478,A Mental Health Chatbot for Regulating Emotions (SERMO) - Concept and Usability Test
2,0.09941631699690787,2021,10.1007/978-3-030-80624-8_6,Chatbot User Experience: Speed and Content Are King
8,0.22215799957246954,2019,10.1109/SMC.2019.8913856,When people are problematically attached to social media: How would the design matter?
8,0.046812022354577675,2020,10.1145/3334480.3375033,Should my chatbot be register-specific? designing appropriate utterances for tourism
6,0.15027894506795014,2019,10.1145/3328756.3328758,Design of seamless multi-modal interaction framework for intelligent virtual agents in wearable mixed reality environment
12,0.05338918885107708,2020,10.1007/978-3-030-20454-9_27,Cognitive Solutions in the Enterprise: A Case Study of UX Benefits and Challenges
5,0.034482018471880094,2020,10.15581/003.33.4.155-168,Conversational bots used in political news from the point of view of the user’s experience: politibot
13,0.12479246773536617,2020,,IHC 2020 - Proceedings of the 19th Brazilian Symposium on Human Factors in Computing Systems
0,0.01974335722225033,2019,10.1109/ICSCAN.2019.8878799,Home automation using smart mirror
0,0.060390922826584294,2019,10.1007/978-1-4842-4303-9,Building Digital Experience Platforms: A Guide to Developing Next-Generation Enterprise Applications
10,0.13200400331386689,2020,10.5455/AIM.2020.28.241-247,Health chatbots for fighting COVID-19: A scoping review
10,0.11697142819187457,2020,10.1007/978-3-030-60117-1_2,An Antenatal Care Awareness Prototype Chatbot Application Using a User-Centric Design Approach
1,0.1022102095719342,2021,10.1007/978-3-030-90885-0_18,DEPRA: An Early Depression Detection Analysis Chatbot
3,0.15291464020293483,2020,10.1145/3431656.3431657,Investigating Students Use of a Mental Health Chatbot to Alleviate Academic Stress
4,0.10681453897139274,2019,10.1007/978-3-319-94229-2_27,Beyond the chatbot: Enhancing search with cognitive capabilities
13,0.02153848850820937,2020,10.1145/3313831.3376131,If i Hear You Correctly: Building and Evaluating Interview Chatbots with Active Listening Skills
10,0.08388424172768615,2019,,"10th International Conference on Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management, DHM 2019, held as part of the 21st International Conference on Human-Computer Interaction, HCI International 2019"
1,0.12270969103392397,2020,10.2196/16762,A chatbot-based coaching intervention for adolescents to promote life skills: Pilot study
10,0.04668878266940654,2021,10.5220/0010441706680676,Systematic Selection and Prioritization of Communication Channels in the Healthcare Sector
11,0.07324870618505434,2021,,"12th International Conference on Intelligent Human Computer Interaction, IHCI 2020"
0,0.030409648911061484,2019,10.1145/3357384.3357923,MusicBot: Evaluating critiquing-based music recommenders with conversational interaction
2,0.10167797165059599,2021,10.2174/2213275912666190809110804,Impact of chatbot in transforming the face of retailing-an empirical model of antecedents and outcomes
2,0.14292089406532882,2021,10.1109/TAAI54685.2021.00029,A Hybrid Evaluation of AI Chatbots in Taiwan Agriculture Services
12,0.1734118311981797,2021,10.1109/EIRCON52903.2021.9613191,EcoBot: Virtual assistant for e-commerce of ecological bricks based on Facebook Messenger
2,0.0937215374261148,2019,10.30534/ijatcse/2019/3081.62019,"Applications of chatbots in marketing: Use cases, impacts, challenges and drivers"
2,0.05496442317073663,2020,,"Applications of existing organized data, in the creation of a chatbot, improving customer experience"
0,0.03228859166063772,2018,,Chatbot-based tourist recommendations using model-based reasoning
4,0.07224490946992823,2019,10.1016/j.ijdrr.2019.101313,Question-answering dialogue system for emergency operations
0,0.018875476514110263,2018,10.1145/3170427.3186519,Having an animated coffee with a group of chatbots from the19thcentury
0,0.02578715541843746,2017,10.26615/978-954-452-049-6_023,Underspecification in natural language understanding for dialog automation
6,0.07522033653540716,2007,10.1145/1294046.1294123,A multimodal guide for the augmented campus
2,0.12381871581143909,2021,,Artificial Intelligence in Customer Management Processes: a Design Perspective
4,0.02499257970621198,2021,,"CIVIC-TECHNOLOGY: LESSON LEARNED FROM COFACT, A FACT-CHECKING PLATFORM IN THAILAND"
0,0.016050428440233508,2020,10.1145/3313831.3376209,A Conversation Analysis of Non-Progress and Coping Strategies with a Banking Task-Oriented Chatbot
11,0.06889612772401003,2020,10.1145/3414901,Detecting Entities of Works for Chinese Chatbot
0,0.028427958164005684,2021,10.1007/978-3-030-58430-6_5,Towards a Systematic Approach for Chatbot Development in Digital Work Environments
8,0.017134159154418054,2017,10.1145/3025453.3025919,Typefaces and the perception of humanness in natural language chatbots
8,0.0981477525724117,2019,,"5th International Conference on Internet Science, INSCI 2018"
1,0.17043671087125076,2017,10.3389/fpsyg.2017.00796,Artificial intelligence-assisted online social therapy for youth mental health
7,0.04334197403749032,2018,10.1007/978-3-319-91662-0_8,Effective crowdsourced generation of training data for chatbots natural language understanding
3,0.10808309811629153,2021,10.29060/TAPS.2021-6-3/SC2394,Virtual integrated patient: An ai supplementary tool for second-year medical students
1,0.14422566137592097,2019,10.1007/978-3-030-17705-8_12,A conversational interface for self-screening for ADHD in adults
0,0.05048383653486188,2021,10.1007/978-3-030-75018-3_23,Integrating Adaptive Mechanisms into Mobile Applications Exploiting User Feedback
7,0.09617461076954124,2020,10.1145/3334480.3381061,User experience design patterns for pseudo-sentient agents
4,0.036327373620363326,2021,10.1109/CSITSS54238.2021.9683551,Deep Learning based Campus Assistive Chatbot
6,0.0463775050146547,2019,,"Proceedings of the 1st International Conference on Conversational User Interfaces, CUI 2019"
3,0.16162472551366927,2020,10.1109/URC49805.2020.9099191,UniBud: A Virtual Academic Adviser
11,0.049561583054918285,2019,10.1145/3290605.3300857,Transformation through provocation? Designing a ‘bot of conviction’ to challenge conceptions and evoke critical reflection
2,0.0929952983345141,2019,10.69554/hiur2549,Do conversational platforms represent the next big digital marketing opportunity?
8,0.0560898972671038,2019,10.1145/3290605.3300320,The effect of audiences on the user experience with conversational interfaces in physical spaces
3,0.11558362212887953,2021,10.3390/fi13040097,Implementation of a virtual assistant for the academic management of a university with the use of artificial intelligence
13,0.16335624739383095,2019,,Usability and user experience evaluation of Virtual Integrated Patient
4,0.030618550774700357,2020,10.1109/EAIS48028.2020.9122756,GUapp: A Conversational Agent for Job Recommendation for the Italian Public Administration
6,0.10554253339283376,2020,10.1109/TENCON50793.2020.9293882,Historical places monuments identification system
6,0.07186666802424381,2021,,"13th Annual Information Systems and Neuroscience, NeuroIS 2021"
2,0.10454487871273233,2020,10.1145/3419249.3420170,Tell Me More: Transparency and Time-Fillers to Optimize Chatbots'Waiting Time Experience
8,0.021808885590181373,2020,10.5210/fm.v25i12.10598,Chatbot-mediated public service delivery: A public service value-based framework
2,0.12876028285884905,2019,10.1145/3342775.3342784,Chatbots for customer service: User experience and motivation
3,0.12198444637088837,2019,10.1007/978-3-030-23525-3_15,Adopting an Omnichannel Approach to Improve User Experience in Online Enrolment at an E-learning University
6,0.031438826095058076,2020,,"Proceedings of the 2nd Conference on Conversational User Interfaces, CUI 2020"
7,0.06556649450960543,2019,10.3390/technologies7010011,ParlAmI: A Multimodal Approach for Programming Intelligent Environments †
10,0.07201306784583872,2019,10.1007/978-3-030-23525-3_70,Wellbeing Technology: Beyond Chatbots
7,0.07357930238771536,2020,10.1016/j.jbi.2020.103461,"“Hey assistant, how can I become a donor?” The case of a conversational agent designed to engage people in blood donation"
7,0.06275170077517803,2020,10.1145/3404983.3405513,(Non-)Interacting with conversational agents: Perceptions and motivations of using chatbots and voice assistants
7,0.060381705317154685,2010,10.1109/ICIS.2010.47,Design of an assisting agent using a dynamic ontology
3,0.02727959941372667,2017,10.18653/v1/e17-2032,On-line dialogue policy learning with companion teaching
5,0.05268958181298522,2019,10.1007/978-3-319-94947-5_63,Accessibility in chatbots: The state of the art in favor of users with visual impairment
5,0.3201202189820563,2019,10.1109/RO-MAN46459.2019.8956431,"Your instruction may be crisp, but not clear to me!"
12,0.14146794152468686,2020,10.1007/978-981-15-1564-4_26,Customer Acceptance of Shopping-Assistant Chatbots
8,0.04740170479491932,2021,,"AHFE Conferences on Human Factors in Software and Systems Engineering, Artificial Intelligence and Social Computing, and Energy, 2021"
12,0.15506044665410193,2020,,Generating knowledge graphs from unstructured texts: Experiences in the E-commerce field for question answering
8,0.06419840276604818,2020,10.1007/978-3-030-38189-9_36,“Love Is as Complex as Math”: Metaphor Generation System for Social Chatbot
4,0.06628906990880655,2021,,An investigation on the impact of natural language on conversational recommendations
13,0.0899911021938288,2021,,"Human Computer Interaction thematic area of the 23rd International Conference on Human-Computer Interaction, HCII 2021"
7,0.06348468785147941,2020,,ExtraBot vs IntroBot: The influence of linguistic cues on communication satisfaction
7,0.053515811346113905,2020,10.1145/3395035.3425315,Multimodal conversational agent for older adults' behavioral change
6,0.16488273947258567,2021,10.1007/978-3-030-77431-8_11,The Ontology of Mixed Reality Agents Memorializing the Dead and Dying
0,0.018352927058253622,2017,,Chatbots as a Novel Access Method for Government Open Data
11,0.0544212948969494,2021,10.1007/978-3-030-71503-8_2,User Affective Experience into a Scope of Conversational Artificial Intelligence
11,0.04359001849394189,2018,10.1145/3240508.3240575,Inferring user emotive state changes in realistic human-computer conversational dialogs
3,0.12191554372930179,2020,,The students' view on IT-support chatbots at universities - A case-based pilot study
13,0.1554375348985818,2020,10.1145/3404983.3405505,Usability guidelines and evaluation criteria for conversational user interfaces: A heuristic and linguistic approach
5,0.23764965316641815,2017,10.1109/ROMAN.2017.8172363,Hybrid chat and task dialogue for more engaging HRI using reinforcement learning
12,0.1678240037499297,2021,10.1007/978-3-030-90176-9_36,User Satisfaction with an AI-Enabled Customer Relationship Management Chatbot
7,0.05155067815826183,2019,10.1145/3290605.3300316,Comparing data from chatbot and web surveys effects of platform and conversational style on survey response quality
3,0.1204622207285874,2020,,6th International ACM In-Cooperation HCI and UX Conference - Proceedings of CHIuXiD 2020: Fostering Digital Innovation
8,0.047914055703988566,2017,,Group Linguistic Bias Aware Neural Response Generation
12,0.22844734361560934,2018,10.1109/ICAICTA.2018.8541320,Designing Interaction for Chatbot-Based Conversational Commerce with User-Centered Design
12,0.022491472698278423,2021,,"Chatbots, conversational interfaces, and the stereotype content model"
2,0.08137389003494638,2018,,AI chatbot to realize sophistication of customer contact points
0,0.03574766002950806,2019,10.1007/978-1-4842-5422-6,Oracle Digital Assistant: A Guide to Enterprise-Grade Chatbots
8,0.10289622732647143,2019,10.18653/v1/w19-5935,A large-scale user study of an alexa prize chatbot: Effect of TTS dynamism on perceived quality of social dialog
4,0.08053928707162447,2019,10.1109/INTERCON.2019.8853572,Cognitive services to improve user experience in searching for academic information based on chatbot
12,0.02766411212453651,2017,,Modelling Chatbots with a cognitive system allows for a differentiating user experience
11,0.04534963983581769,2019,10.1007/978-3-030-02053-8_32,Putting Chatbots to the Test: Does the User Experience Score Higher with Chatbots Than Websites?
6,0.03974431551016988,2019,10.1145/3290607.3312975,Do we need natural language? Exploring restricted language interfaces for complex domains
5,0.25086211574109746,2020,10.1109/EAIS48028.2020.9122705,Humanoid Robots and Conversational Recommender Systems: A Preliminary Study
7,0.08379617489651418,2019,10.23919/ISTAFRICA.2019.8764817,Smart-bot Technology: Conversational Agents Role in Maternal Healthcare Support
